id,timestamp,plant,station,piece_id,event,status,pressao_bar,temperature,payload
327,2026-08-01 05:26:00,SmartN1,Torno_CNC_02,PART-1076,sensor.read,OK,5.97,72.23,"{""pressao_bar"": 5.97, ""temperatura_c"": 72.23}"
328,2026-08-01 05:27:00,SmartN1,Injetora_04,PART-1077,press.cycle,ERROR,6.4,74.69,"{""pressao_bar"": 6.4, ""temperatura_c"": 74.69}"
329,2026-08-01 05:28:00,SmartN1,Prensa_01,PART-1078,press.cycle,ERROR,5.52,72.5,"{""pressao_bar"": 5.52, ""temperatura_c"": 72.5}"
330,2026-08-01 05:29:00,SmartN1,Linha_Montagem,PART-1079,sensor.read,OK,6.48,62.47,"{""pressao_bar"": 6.48, ""temperatura_c"": 62.47}"
331,2026-08-01 05:30:00,SmartN1,Injetora_04,PART-1080,temp.warning,ERROR,5.95,69.14,"{""pressao_bar"": 5.95, ""temperatura_c"": 69.14}"
332,2026-08-01 05:31:00,SmartN1,Fresadora_03,PART-1081,sensor.read,OK,5.1,77.51,"{""pressao_bar"": 5.1, ""temperatura_c"": 77.51}"
333,2026-08-01 05:32:00,SmartN1,Fresadora_03,PART-1082,sensor.read,OK,5.29,74.32,"{""pressao_bar"": 5.29, ""temperatura_c"": 74.32}"
334,2026-08-01 05:33:00,SmartN1,Torno_CNC_02,PART-1083,sensor.read,OK,5.57,62.52,"{""pressao_bar"": 5.57, ""temperatura_c"": 62.52}"
335,2026-08-01 05:34:00,SmartN1,Torno_CNC_02,PART-1084,sensor.read,OK,5.76,67.21,"{""pressao_bar"": 5.76, ""temperatura_c"": 67.21}"
336,2026-08-01 05:35:00,SmartN1,Torno_CNC_02,PART-1085,press.cycle,OK,,75.03,"{""pressao_bar"": null, ""temperatura_c"": 75.03}"
337,2026-08-01 05:36:00,SmartN1,Linha_Montagem,PART-1086,sensor.read,ERROR,5.76,70.48,"{""pressao_bar"": 5.76, ""temperatura_c"": 70.48}"
338,2026-08-01 05:37:00,SmartN1,Linha_Montagem,PART-1087,piece.detected,OK,6.28,63.04,"{""pressao_bar"": 6.28, ""temperatura_c"": 63.04}"
339,2026-08-01 05:38:00,SmartN1,Injetora_04,PART-1088,sensor.read,OK,5.84,76.21,"{""pressao_bar"": 5.84, ""temperatura_c"": 76.21}"
340,2026-08-01 05:39:00,SmartN1,Linha_Montagem,PART-1089,sensor.read,OK,5.8,75.03,"{""pressao_bar"": 5.8, ""temperatura_c"": 75.03}"
341,2026-08-01 05:40:00,SmartN1,Torno_CNC_02,PART-1090,piece.detected,OK,5.68,69.6,"{""pressao_bar"": 5.68, ""temperatura_c"": 69.6}"
342,2026-08-01 05:41:00,SmartN1,Injetora_04,PART-1091,sensor.read,OK,6.19,76.86,"{""pressao_bar"": 6.19, ""temperatura_c"": 76.86}"
343,2026-08-01 05:42:00,SmartN1,Injetora_04,PART-1092,press.cycle,OK,5.85,69.73,"{""pressao_bar"": 5.85, ""temperatura_c"": 69.73}"
344,2026-08-01 05:43:00,SmartN1,Prensa_01,PART-1093,piece.detected,OK,5.51,70.32,"{""pressao_bar"": 5.51, ""temperatura_c"": 70.32}"
345,2026-08-01 05:44:00,SmartN1,Linha_Montagem,PART-1094,press.cycle,OK,5.93,70.8,"{""pressao_bar"": 5.93, ""temperatura_c"": 70.8}"
346,2026-08-01 05:45:00,SmartN1,Fresadora_03,PART-1095,press.cycle,OK,5.62,65.87,"{""pressao_bar"": 5.62, ""temperatura_c"": 65.87}"
347,2026-08-01 05:46:00,SmartN1,Fresadora_03,PART-1096,piece.detected,OK,,73.94,"{""pressao_bar"": null, ""temperatura_c"": 73.94}"
348,2026-08-01 05:47:00,SmartN1,Prensa_01,PART-1097,temp.warning,OK,6.27,74.32,"{""pressao_bar"": 6.27, ""temperatura_c"": 74.32}"
349,2026-08-01 05:48:00,SmartN1,Torno_CNC_02,PART-1098,sensor.read,OK,5.74,70.9,"{""pressao_bar"": 5.74, ""temperatura_c"": 70.9}"
350,2026-08-01 05:49:00,SmartN1,Prensa_01,PART-1099,press.cycle,OK,6.65,74.97,"{""pressao_bar"": 6.65, ""temperatura_c"": 74.97}"
351,2026-08-01 05:50:00,SmartN1,Torno_CNC_02,PART-1100,sensor.read,ERROR,6.09,66.93,"{""pressao_bar"": 6.09, ""temperatura_c"": 66.93}"
352,2026-08-01 05:51:00,SmartN1,Linha_Montagem,PART-1101,sensor.read,OK,5.49,74.9,"{""pressao_bar"": 5.49, ""temperatura_c"": 74.9}"
353,2026-08-01 05:52:00,SmartN1,Linha_Montagem,PART-1102,sensor.read,WARNING,5.47,73.64,"{""pressao_bar"": 5.47, ""temperatura_c"": 73.64}"
354,2026-08-01 05:53:00,SmartN1,Injetora_04,PART-1103,temp.warning,ERROR,5.3,70.08,"{""pressao_bar"": 5.3, ""temperatura_c"": 70.08}"
355,2026-08-01 05:54:00,SmartN1,Injetora_04,PART-1104,press.cycle,WARNING,6.04,73.95,"{""pressao_bar"": 6.04, ""temperatura_c"": 73.95}"
356,2026-08-01 05:55:00,SmartN1,Injetora_04,PART-1105,sensor.read,OK,5.46,69.41,"{""pressao_bar"": 5.46, ""temperatura_c"": 69.41}"
357,2026-08-01 05:56:00,SmartN1,Injetora_04,PART-1106,sensor.read,OK,4.89,76.37,"{""pressao_bar"": 4.89, ""temperatura_c"": 76.37}"
358,2026-08-01 05:57:00,SmartN1,Fresadora_03,PART-1107,inspection.done,OK,5.14,74.34,"{""pressao_bar"": 5.14, ""temperatura_c"": 74.34}"
359,2026-08-01 05:58:00,SmartN1,Injetora_04,PART-1108,sensor.read,OK,5.36,73.77,"{""pressao_bar"": 5.36, ""temperatura_c"": 73.77}"
360,2026-08-01 05:59:00,SmartN1,Injetora_04,PART-1109,sensor.read,WARNING,5.93,70.88,"{""pressao_bar"": 5.93, ""temperatura_c"": 70.88}"
361,2026-08-01 06:00:00,SmartN1,Injetora_04,PART-1110,inspection.done,OK,,75.21,"{""pressao_bar"": null, ""temperatura_c"": 75.21}"
362,2026-08-01 06:01:00,SmartN1,Torno_CNC_02,PART-1111,press.cycle,ERROR,6.18,76.71,"{""pressao_bar"": 6.18, ""temperatura_c"": 76.71}"
363,2026-08-01 06:02:00,SmartN1,Injetora_04,PART-1112,sensor.read,OK,5.44,78.12,"{""pressao_bar"": 5.44, ""temperatura_c"": 78.12}"
364,2026-08-01 06:03:00,SmartN1,Prensa_01,PART-1113,sensor.read,OK,5.67,70.59,"{""pressao_bar"": 5.67, ""temperatura_c"": 70.59}"
365,2026-08-01 06:04:00,SmartN1,Injetora_04,PART-1114,inspection.done,OK,6.5,75.36,"{""pressao_bar"": 6.5, ""temperatura_c"": 75.36}"
366,2026-08-01 06:05:00,SmartN1,Injetora_04,PART-1115,inspection.done,OK,5.66,77.38,"{""pressao_bar"": 5.66, ""temperatura_c"": 77.38}"
367,2026-08-01 06:06:00,SmartN1,Fresadora_03,PART-1116,sensor.read,OK,5.89,71.65,"{""pressao_bar"": 5.89, ""temperatura_c"": 71.65}"
368,2026-08-01 06:07:00,SmartN1,Injetora_04,PART-1117,sensor.read,OK,5.54,77.42,"{""pressao_bar"": 5.54, ""temperatura_c"": 77.42}"
369,2026-08-01 06:08:00,SmartN1,Torno_CNC_02,PART-1118,sensor.read,OK,5.71,73.06,"{""pressao_bar"": 5.71, ""temperatura_c"": 73.06}"
370,2026-08-01 06:09:00,SmartN1,Linha_Montagem,PART-1119,press.cycle,OK,5.99,68.93,"{""pressao_bar"": 5.99, ""temperatura_c"": 68.93}"
371,2026-08-01 06:10:00,SmartN1,Injetora_04,PART-1120,piece.detected,OK,6.06,70.02,"{""pressao_bar"": 6.06, ""temperatura_c"": 70.02}"
372,2026-08-01 06:11:00,SmartN1,Injetora_04,PART-1121,sensor.read,OK,5.85,67.45,"{""pressao_bar"": 5.85, ""temperatura_c"": 67.45}"
373,2026-08-01 06:12:00,SmartN1,Injetora_04,PART-1122,piece.detected,OK,5.7,72.36,"{""pressao_bar"": 5.7, ""temperatura_c"": 72.36}"
374,2026-08-01 06:13:00,SmartN1,Fresadora_03,PART-1123,press.cycle,OK,5.85,71.94,"{""pressao_bar"": 5.85, ""temperatura_c"": 71.94}"
375,2026-08-01 06:14:00,SmartN1,Linha_Montagem,PART-1124,piece.detected,OK,5.51,73.16,"{""pressao_bar"": 5.51, ""temperatura_c"": 73.16}"
376,2026-08-01 06:15:00,SmartN1,Fresadora_03,PART-1125,inspection.done,OK,5.71,77.27,"{""pressao_bar"": 5.71, ""temperatura_c"": 77.27}"
377,2026-08-01 06:16:00,SmartN1,Fresadora_03,PART-1126,sensor.read,OK,5.93,72.44,"{""pressao_bar"": 5.93, ""temperatura_c"": 72.44}"
378,2026-08-01 06:17:00,SmartN1,Fresadora_03,PART-1127,sensor.read,OK,6.19,71.57,"{""pressao_bar"": 6.19, ""temperatura_c"": 71.57}"
379,2026-08-01 06:18:00,SmartN1,Torno_CNC_02,PART-1128,press.cycle,OK,5.44,71.8,"{""pressao_bar"": 5.44, ""temperatura_c"": 71.8}"
380,2026-08-01 06:19:00,SmartN1,Linha_Montagem,PART-1129,piece.detected,OK,5.73,66.01,"{""pressao_bar"": 5.73, ""temperatura_c"": 66.01}"
381,2026-08-01 06:20:00,SmartN1,Torno_CNC_02,PART-1130,sensor.read,OK,10.16,74.89,"{""pressao_bar"": 10.16, ""temperatura_c"": 74.89}"
382,2026-08-01 06:21:00,SmartN1,Torno_CNC_02,PART-1131,piece.detected,OK,5.62,71.97,"{""pressao_bar"": 5.62, ""temperatura_c"": 71.97}"
383,2026-08-01 06:22:00,SmartN1,Linha_Montagem,PART-1132,sensor.read,OK,6.2,72.78,"{""pressao_bar"": 6.2, ""temperatura_c"": 72.78}"
384,2026-08-01 06:23:00,SmartN1,Torno_CNC_02,PART-1133,sensor.read,OK,5.59,71.8,"{""pressao_bar"": 5.59, ""temperatura_c"": 71.8}"
385,2026-08-01 06:24:00,SmartN1,Linha_Montagem,PART-1134,sensor.read,OK,5.76,72.95,"{""pressao_bar"": 5.76, ""temperatura_c"": 72.95}"
386,2026-08-01 06:25:00,SmartN1,Injetora_04,PART-1135,temp.warning,OK,5.31,67.91,"{""pressao_bar"": 5.31, ""temperatura_c"": 67.91}"
387,2026-08-01 06:26:00,SmartN1,Fresadora_03,PART-1136,press.cycle,OK,5.58,72.5,"{""pressao_bar"": 5.58, ""temperatura_c"": 72.5}"
388,2026-08-01 06:27:00,SmartN1,Torno_CNC_02,PART-1137,sensor.read,WARNING,5.18,70.39,"{""pressao_bar"": 5.18, ""temperatura_c"": 70.39}"
389,2026-08-01 06:28:00,SmartN1,Linha_Montagem,PART-1138,temp.warning,OK,5.91,72.62,"{""pressao_bar"": 5.91, ""temperatura_c"": 72.62}"
390,2026-08-01 06:29:00,SmartN1,Prensa_01,PART-1139,piece.detected,OK,5.95,68.95,"{""pressao_bar"": 5.95, ""temperatura_c"": 68.95}"
391,2026-08-01 06:30:00,SmartN1,Torno_CNC_02,PART-1140,piece.detected,OK,,74.17,"{""pressao_bar"": null, ""temperatura_c"": 74.17}"
392,2026-08-01 06:31:00,SmartN1,Torno_CNC_02,PART-1141,sensor.read,OK,5.96,72.57,"{""pressao_bar"": 5.96, ""temperatura_c"": 72.57}"
393,2026-08-01 06:32:00,SmartN1,Linha_Montagem,PART-1142,sensor.read,WARNING,5.94,67.97,"{""pressao_bar"": 5.94, ""temperatura_c"": 67.97}"
394,2026-08-01 06:33:00,SmartN1,Prensa_01,PART-1143,press.cycle,OK,5.19,75.81,"{""pressao_bar"": 5.19, ""temperatura_c"": 75.81}"
395,2026-08-01 06:34:00,SmartN1,Prensa_01,PART-1144,piece.detected,WARNING,5.48,70.7,"{""pressao_bar"": 5.48, ""temperatura_c"": 70.7}"
396,2026-08-01 06:35:00,SmartN1,Injetora_04,PART-1145,press.cycle,OK,4.9,71.24,"{""pressao_bar"": 4.9, ""temperatura_c"": 71.24}"
397,2026-08-01 06:36:00,SmartN1,Torno_CNC_02,PART-1146,press.cycle,OK,5.61,75.29,"{""pressao_bar"": 5.61, ""temperatura_c"": 75.29}"
398,2026-08-01 06:37:00,SmartN1,Fresadora_03,PART-1147,piece.detected,OK,5.45,76.26,"{""pressao_bar"": 5.45, ""temperatura_c"": 76.26}"
399,2026-08-01 06:38:00,SmartN1,Torno_CNC_02,PART-1148,sensor.read,WARNING,5.78,70.87,"{""pressao_bar"": 5.78, ""temperatura_c"": 70.87}"
400,2026-08-01 06:39:00,SmartN1,Fresadora_03,PART-1149,press.cycle,OK,6.78,72.89,"{""pressao_bar"": 6.78, ""temperatura_c"": 72.89}"
401,2026-08-01 06:40:00,SmartN1,Fresadora_03,PART-1150,sensor.read,OK,6.11,74.89,"{""pressao_bar"": 6.11, ""temperatura_c"": 74.89}"
402,2026-08-01 06:41:00,SmartN1,Linha_Montagem,PART-1151,sensor.read,OK,6.41,76.92,"{""pressao_bar"": 6.41, ""temperatura_c"": 76.92}"
403,2026-08-01 06:42:00,SmartN1,Torno_CNC_02,PART-1152,sensor.read,OK,6.13,72.81,"{""pressao_bar"": 6.13, ""temperatura_c"": 72.81}"
404,2026-08-01 06:43:00,SmartN1,Linha_Montagem,PART-1153,piece.detected,OK,5.76,74.15,"{""pressao_bar"": 5.76, ""temperatura_c"": 74.15}"
405,2026-08-01 06:44:00,SmartN1,Injetora_04,PART-1154,inspection.done,OK,5.8,69.3,"{""pressao_bar"": 5.8, ""temperatura_c"": 69.3}"
406,2026-08-01 06:45:00,SmartN1,Fresadora_03,PART-1155,sensor.read,OK,6.15,67.21,"{""pressao_bar"": 6.15, ""temperatura_c"": 67.21}"
407,2026-08-01 06:46:00,SmartN1,Prensa_01,PART-1156,sensor.read,OK,5.9,74.44,"{""pressao_bar"": 5.9, ""temperatura_c"": 74.44}"
408,2026-08-01 06:47:00,SmartN1,Fresadora_03,PART-1157,sensor.read,WARNING,5.68,69.68,"{""pressao_bar"": 5.68, ""temperatura_c"": 69.68}"
409,2026-08-01 06:48:00,SmartN1,Injetora_04,PART-1158,inspection.done,OK,6.37,69.26,"{""pressao_bar"": 6.37, ""temperatura_c"": 69.26}"
410,2026-08-01 06:49:00,SmartN1,Fresadora_03,PART-1159,press.cycle,ERROR,5.98,74.74,"{""pressao_bar"": 5.98, ""temperatura_c"": 74.74}"
411,2026-08-01 06:50:00,SmartN1,Linha_Montagem,PART-1160,temp.warning,OK,5.23,71.98,"{""pressao_bar"": 5.23, ""temperatura_c"": 71.98}"
412,2026-08-01 06:51:00,SmartN1,Torno_CNC_02,PART-1161,inspection.done,OK,5.73,73.3,"{""pressao_bar"": 5.73, ""temperatura_c"": 73.3}"
413,2026-08-01 06:52:00,SmartN1,Prensa_01,PART-1162,sensor.read,WARNING,5.82,68.01,"{""pressao_bar"": 5.82, ""temperatura_c"": 68.01}"
414,2026-08-01 06:53:00,SmartN1,Linha_Montagem,PART-1163,sensor.read,WARNING,5.64,69.31,"{""pressao_bar"": 5.64, ""temperatura_c"": 69.31}"
415,2026-08-01 06:54:00,SmartN1,Torno_CNC_02,PART-1164,sensor.read,OK,5.65,78.21,"{""pressao_bar"": 5.65, ""temperatura_c"": 78.21}"
416,2026-08-01 06:55:00,SmartN1,Prensa_01,PART-1165,sensor.read,OK,5.63,70.2,"{""pressao_bar"": 5.63, ""temperatura_c"": 70.2}"
417,2026-08-01 06:56:00,SmartN1,Injetora_04,PART-1166,sensor.read,OK,5.09,71.79,"{""pressao_bar"": 5.09, ""temperatura_c"": 71.79}"
418,2026-08-01 06:57:00,SmartN1,Fresadora_03,PART-1167,sensor.read,OK,5.01,73.33,"{""pressao_bar"": 5.01, ""temperatura_c"": 73.33}"
419,2026-08-01 06:58:00,SmartN1,Prensa_01,PART-1168,press.cycle,OK,5.54,68.76,"{""pressao_bar"": 5.54, ""temperatura_c"": 68.76}"
420,2026-08-01 06:59:00,SmartN1,Injetora_04,PART-1169,press.cycle,OK,5.64,77.23,"{""pressao_bar"": 5.64, ""temperatura_c"": 77.23}"
421,2026-08-01 07:00:00,SmartN1,Torno_CNC_02,PART-1170,sensor.read,ERROR,5.26,72.53,"{""pressao_bar"": 5.26, ""temperatura_c"": 72.53}"
422,2026-08-01 07:01:00,SmartN1,Prensa_01,PART-1171,press.cycle,OK,5.39,71.67,"{""pressao_bar"": 5.39, ""temperatura_c"": 71.67}"
423,2026-08-01 07:02:00,SmartN1,Injetora_04,PART-1172,sensor.read,OK,5.7,76.24,"{""pressao_bar"": 5.7, ""temperatura_c"": 76.24}"
424,2026-08-01 07:03:00,SmartN1,Torno_CNC_02,PART-1173,piece.detected,OK,6.21,75.69,"{""pressao_bar"": 6.21, ""temperatura_c"": 75.69}"
425,2026-08-01 07:04:00,SmartN1,Linha_Montagem,PART-1174,piece.detected,OK,6.19,79.38,"{""pressao_bar"": 6.19, ""temperatura_c"": 79.38}"
426,2026-08-01 07:05:00,SmartN1,Fresadora_03,PART-1175,sensor.read,OK,6.2,70.97,"{""pressao_bar"": 6.2, ""temperatura_c"": 70.97}"
427,2026-08-01 07:06:00,SmartN1,Injetora_04,PART-1176,press.cycle,ERROR,5.4,80.18,"{""pressao_bar"": 5.4, ""temperatura_c"": 80.18}"
428,2026-08-01 07:07:00,SmartN1,Linha_Montagem,PART-1177,press.cycle,OK,5.71,74.76,"{""pressao_bar"": 5.71, ""temperatura_c"": 74.76}"
429,2026-08-01 07:08:00,SmartN1,Torno_CNC_02,PART-1178,sensor.read,OK,6.29,78.42,"{""pressao_bar"": 6.29, ""temperatura_c"": 78.42}"
430,2026-08-01 07:09:00,SmartN1,Prensa_01,PART-1179,sensor.read,WARNING,5.09,75.95,"{""pressao_bar"": 5.09, ""temperatura_c"": 75.95}"
431,2026-08-01 07:10:00,SmartN1,Fresadora_03,PART-1180,temp.warning,OK,5.62,70.25,"{""pressao_bar"": 5.62, ""temperatura_c"": 70.25}"
432,2026-08-01 07:11:00,SmartN1,Torno_CNC_02,PART-1181,sensor.read,ERROR,5.89,69.58,"{""pressao_bar"": 5.89, ""temperatura_c"": 69.58}"
433,2026-08-01 07:12:00,SmartN1,Injetora_04,PART-1182,press.cycle,OK,5.12,66.19,"{""pressao_bar"": 5.12, ""temperatura_c"": 66.19}"
434,2026-08-01 07:13:00,SmartN1,Fresadora_03,PART-1183,piece.detected,OK,5.97,65.46,"{""pressao_bar"": 5.97, ""temperatura_c"": 65.46}"
435,2026-08-01 07:14:00,SmartN1,Linha_Montagem,PART-1184,sensor.read,OK,6.42,70.36,"{""pressao_bar"": 6.42, ""temperatura_c"": 70.36}"
436,2026-08-01 07:15:00,SmartN1,Fresadora_03,PART-1185,sensor.read,WARNING,6.29,76.93,"{""pressao_bar"": 6.29, ""temperatura_c"": 76.93}"
437,2026-08-01 07:16:00,SmartN1,Linha_Montagem,PART-1186,inspection.done,WARNING,5.73,70.76,"{""pressao_bar"": 5.73, ""temperatura_c"": 70.76}"
438,2026-08-01 07:17:00,SmartN1,Torno_CNC_02,PART-1187,sensor.read,OK,6.13,70.13,"{""pressao_bar"": 6.13, ""temperatura_c"": 70.13}"
439,2026-08-01 07:18:00,SmartN1,Prensa_01,PART-1188,press.cycle,OK,5.11,74.95,"{""pressao_bar"": 5.11, ""temperatura_c"": 74.95}"
440,2026-08-01 07:19:00,SmartN1,Fresadora_03,PART-1189,piece.detected,WARNING,5.91,69.48,"{""pressao_bar"": 5.91, ""temperatura_c"": 69.48}"
441,2026-08-01 07:20:00,SmartN1,Prensa_01,PART-1190,piece.detected,OK,5.68,78.94,"{""pressao_bar"": 5.68, ""temperatura_c"": 78.94}"
442,2026-08-01 07:21:00,SmartN1,Prensa_01,PART-1191,temp.warning,OK,5.74,71.58,"{""pressao_bar"": 5.74, ""temperatura_c"": 71.58}"
443,2026-08-01 07:22:00,SmartN1,Fresadora_03,PART-1192,piece.detected,OK,5.84,75.76,"{""pressao_bar"": 5.84, ""temperatura_c"": 75.76}"
444,2026-08-01 07:23:00,SmartN1,Fresadora_03,PART-1193,press.cycle,WARNING,5.96,71.8,"{""pressao_bar"": 5.96, ""temperatura_c"": 71.8}"
445,2026-08-01 07:24:00,SmartN1,Prensa_01,PART-1194,inspection.done,OK,5.22,72.59,"{""pressao_bar"": 5.22, ""temperatura_c"": 72.59}"
446,2026-08-01 07:25:00,SmartN1,Injetora_04,PART-1195,inspection.done,OK,5.41,76.44,"{""pressao_bar"": 5.41, ""temperatura_c"": 76.44}"
447,2026-08-01 07:26:00,SmartN1,Injetora_04,PART-1196,temp.warning,ERROR,5.7,73.3,"{""pressao_bar"": 5.7, ""temperatura_c"": 73.3}"
448,2026-08-01 07:27:00,SmartN1,Fresadora_03,PART-1197,piece.detected,OK,5.09,77.73,"{""pressao_bar"": 5.09, ""temperatura_c"": 77.73}"
449,2026-08-01 07:28:00,SmartN1,Prensa_01,PART-1198,sensor.read,OK,5.85,69.76,"{""pressao_bar"": 5.85, ""temperatura_c"": 69.76}"
450,2026-08-01 07:29:00,SmartN1,Prensa_01,PART-1199,piece.detected,OK,6.13,67.95,"{""pressao_bar"": 6.13, ""temperatura_c"": 67.95}"
451,2026-08-01 07:30:00,SmartN1,Torno_CNC_02,PART-1200,sensor.read,ERROR,6.36,66.38,"{""pressao_bar"": 6.36, ""temperatura_c"": 66.38}"
452,2026-08-01 07:31:00,SmartN1,Prensa_01,PART-1201,sensor.read,OK,5.84,76.89,"{""pressao_bar"": 5.84, ""temperatura_c"": 76.89}"
453,2026-08-01 07:32:00,SmartN1,Injetora_04,PART-1202,sensor.read,OK,6.55,75.66,"{""pressao_bar"": 6.55, ""temperatura_c"": 75.66}"
454,2026-08-01 07:33:00,SmartN1,Torno_CNC_02,PART-1203,inspection.done,OK,5.79,71.57,"{""pressao_bar"": 5.79, ""temperatura_c"": 71.57}"
455,2026-08-01 07:34:00,SmartN1,Injetora_04,PART-1204,sensor.read,OK,5.3,73.55,"{""pressao_bar"": 5.3, ""temperatura_c"": 73.55}"
456,2026-08-01 07:35:00,SmartN1,Linha_Montagem,PART-1205,piece.detected,ERROR,5.78,76.24,"{""pressao_bar"": 5.78, ""temperatura_c"": 76.24}"
457,2026-08-01 07:36:00,SmartN1,Fresadora_03,PART-1206,press.cycle,OK,5.72,71.83,"{""pressao_bar"": 5.72, ""temperatura_c"": 71.83}"
458,2026-08-01 07:37:00,SmartN1,Linha_Montagem,PART-1207,sensor.read,OK,6.01,66.34,"{""pressao_bar"": 6.01, ""temperatura_c"": 66.34}"
459,2026-08-01 07:38:00,SmartN1,Fresadora_03,PART-1208,press.cycle,OK,5.91,66.38,"{""pressao_bar"": 5.91, ""temperatura_c"": 66.38}"
460,2026-08-01 07:39:00,SmartN1,Injetora_04,PART-1209,press.cycle,OK,5.88,68.67,"{""pressao_bar"": 5.88, ""temperatura_c"": 68.67}"
461,2026-08-01 07:40:00,SmartN1,Injetora_04,PART-1210,inspection.done,WARNING,6.19,72.86,"{""pressao_bar"": 6.19, ""temperatura_c"": 72.86}"
462,2026-08-01 07:41:00,SmartN1,Linha_Montagem,PART-1211,sensor.read,OK,5.63,69.2,"{""pressao_bar"": 5.63, ""temperatura_c"": 69.2}"
463,2026-08-01 07:42:00,SmartN1,Fresadora_03,PART-1212,sensor.read,OK,6.02,76.12,"{""pressao_bar"": 6.02, ""temperatura_c"": 76.12}"
464,2026-08-01 07:43:00,SmartN1,Fresadora_03,PART-1213,press.cycle,OK,5.91,68.04,"{""pressao_bar"": 5.91, ""temperatura_c"": 68.04}"
465,2026-08-01 07:44:00,SmartN1,Torno_CNC_02,PART-1214,sensor.read,OK,5.85,70.07,"{""pressao_bar"": 5.85, ""temperatura_c"": 70.07}"
466,2026-08-01 07:45:00,SmartN1,Prensa_01,PART-1215,sensor.read,OK,5.77,66.13,"{""pressao_bar"": 5.77, ""temperatura_c"": 66.13}"
467,2026-08-01 07:46:00,SmartN1,Torno_CNC_02,PART-1216,sensor.read,ERROR,5.29,70.94,"{""pressao_bar"": 5.29, ""temperatura_c"": 70.94}"
468,2026-08-01 07:47:00,SmartN1,Injetora_04,PART-1217,press.cycle,OK,5.7,72.52,"{""pressao_bar"": 5.7, ""temperatura_c"": 72.52}"
469,2026-08-01 07:48:00,SmartN1,Linha_Montagem,PART-1218,sensor.read,OK,5.72,76.27,"{""pressao_bar"": 5.72, ""temperatura_c"": 76.27}"
470,2026-08-01 07:49:00,SmartN1,Fresadora_03,PART-1219,press.cycle,OK,5.51,72.92,"{""pressao_bar"": 5.51, ""temperatura_c"": 72.92}"
471,2026-08-01 07:50:00,SmartN1,Torno_CNC_02,PART-1220,temp.warning,WARNING,5.26,75.09,"{""pressao_bar"": 5.26, ""temperatura_c"": 75.09}"
472,2026-08-01 07:51:00,SmartN1,Linha_Montagem,PART-1221,piece.detected,OK,5.58,76.02,"{""pressao_bar"": 5.58, ""temperatura_c"": 76.02}"
473,2026-08-01 07:52:00,SmartN1,Linha_Montagem,PART-1222,sensor.read,OK,5.61,73.87,"{""pressao_bar"": 5.61, ""temperatura_c"": 73.87}"
474,2026-08-01 07:53:00,SmartN1,Prensa_01,PART-1223,sensor.read,OK,5.26,69.36,"{""pressao_bar"": 5.26, ""temperatura_c"": 69.36}"
475,2026-08-01 07:54:00,SmartN1,Fresadora_03,PART-1224,sensor.read,OK,5.26,73.92,"{""pressao_bar"": 5.26, ""temperatura_c"": 73.92}"
476,2026-08-01 07:55:00,SmartN1,Linha_Montagem,PART-1225,sensor.read,OK,4.96,77.71,"{""pressao_bar"": 4.96, ""temperatura_c"": 77.71}"
477,2026-08-01 07:56:00,SmartN1,Fresadora_03,PART-1226,sensor.read,WARNING,5.92,71.4,"{""pressao_bar"": 5.92, ""temperatura_c"": 71.4}"
478,2026-08-01 07:57:00,SmartN1,Torno_CNC_02,PART-1227,sensor.read,OK,6.19,74.44,"{""pressao_bar"": 6.19, ""temperatura_c"": 74.44}"
479,2026-08-01 07:58:00,SmartN1,Linha_Montagem,PART-1228,press.cycle,OK,5.81,74.35,"{""pressao_bar"": 5.81, ""temperatura_c"": 74.35}"
480,2026-08-01 07:59:00,SmartN1,Linha_Montagem,PART-1229,inspection.done,OK,5.64,71.21,"{""pressao_bar"": 5.64, ""temperatura_c"": 71.21}"
481,2026-08-01 08:00:00,SmartN1,Torno_CNC_02,PART-1230,inspection.done,OK,5.24,75.78,"{""pressao_bar"": 5.24, ""temperatura_c"": 75.78}"
482,2026-08-01 08:01:00,SmartN1,Fresadora_03,PART-1231,sensor.read,OK,4.92,71.15,"{""pressao_bar"": 4.92, ""temperatura_c"": 71.15}"
483,2026-08-01 08:02:00,SmartN1,Fresadora_03,PART-1232,press.cycle,OK,5.79,74.09,"{""pressao_bar"": 5.79, ""temperatura_c"": 74.09}"
484,2026-08-01 08:03:00,SmartN1,Linha_Montagem,PART-1233,sensor.read,OK,6.05,71.66,"{""pressao_bar"": 6.05, ""temperatura_c"": 71.66}"
485,2026-08-01 08:04:00,SmartN1,Torno_CNC_02,PART-1234,press.cycle,OK,5.47,72.65,"{""pressao_bar"": 5.47, ""temperatura_c"": 72.65}"
486,2026-08-01 08:05:00,SmartN1,Injetora_04,PART-1235,sensor.read,OK,6.22,75.77,"{""pressao_bar"": 6.22, ""temperatura_c"": 75.77}"
487,2026-08-01 08:06:00,SmartN1,Fresadora_03,PART-1236,inspection.done,OK,5.52,65.69,"{""pressao_bar"": 5.52, ""temperatura_c"": 65.69}"
488,2026-08-01 08:07:00,SmartN1,Injetora_04,PART-1237,inspection.done,OK,6.23,74.66,"{""pressao_bar"": 6.23, ""temperatura_c"": 74.66}"
489,2026-08-01 08:08:00,SmartN1,Linha_Montagem,PART-1238,sensor.read,OK,5.49,74.98,"{""pressao_bar"": 5.49, ""temperatura_c"": 74.98}"
