idade,renda_mensal,valor_solicitado,numero_parcelas,score_serasa,num_consultas_recentes,atrasos_ultimos_12m,valor_parcela,comprometimento_renda,tipo_vinculo_CLT,tipo_vinculo_ESTUDANTE,tipo_vinculo_PJ,tipo_vinculo_SERVIDOR_PUBLICO,estado_civil_Divorciado,estado_civil_Solteiro,estado_civil_Viuvo,escolaridade_Medio,escolaridade_Pos_Graduacao,escolaridade_Superior
42.2,1980.54,27774.42,24,691.8,4,0,1157.2675,0.5843191726280753,True,False,False,False,True,False,False,False,False,True
45.9,2064.71,14406.72,24,826.3,4,2,600.28,0.2907333219157493,False,False,False,True,False,True,False,False,False,True
42.9,3387.43,33892.35,24,529.6,0,1,1412.1812499999999,0.4168886872440502,True,False,False,False,False,True,False,False,False,True
40.7,6307.57,9328.15,24,560.5,2,1,388.67291666666665,0.06162007176305074,False,False,False,False,False,True,False,False,True,False
35.3,2409.82,14333.21,12,588.0,1,3,1194.4341666666667,0.4956528544497672,True,False,False,False,True,False,False,False,False,True
29.6,28107.98,12120.24,24,675.0,4,2,505.01,0.01796678380375723,False,False,True,False,False,False,False,True,False,False
34.4,3242.34,3014.85,60,712.3,4,0,50.247499999999995,0.015497295115573025,False,False,False,False,True,False,False,True,False,False
48.9,8022.16,16973.48,48,775.7,1,0,353.6141666666667,0.04407967009207869,False,False,True,False,False,True,False,False,False,True
58.3,10622.56,34660.86,36,518.6,3,1,962.8016666666667,0.09063744198764632,False,False,True,False,False,True,False,True,False,False
44.6,5728.18,2526.21,24,457.4,2,0,105.25875,0.018375600944147006,False,False,False,True,False,False,False,False,False,False
33.0,13162.36,27546.44,36,404.5,2,0,765.1788888888889,0.058133867202200075,True,False,False,False,False,True,False,False,False,True
24.7,4264.07,23106.86,36,623.3,2,1,641.8572222222223,0.12949295926816135,False,False,False,False,False,True,False,False,False,True
29.6,5326.38,3345.52,24,879.5,2,1,139.39666666666668,0.026170995386164096,True,False,False,False,False,False,False,True,False,False
39.2,5903.65,9407.86,48,773.5,2,0,195.99708333333334,0.0331993060227724,True,False,False,False,False,True,False,False,False,True
48.2,4542.62,20965.21,24,624.4,3,1,873.5504166666666,0.19230101015353618,True,False,False,False,False,False,False,False,False,True
43.7,2730.62,8983.31,12,502.1,2,0,748.6091666666666,0.2741535489834291,False,False,True,False,False,True,False,False,False,False
43.2,3630.03,3879.44,36,481.3,5,0,107.76222222222222,0.02968631717240878,False,False,False,False,False,True,False,False,False,True
35.5,7934.87,16787.01,36,643.9,1,0,466.3058333333333,0.05876666318990313,True,False,False,False,False,True,False,False,False,True
51.5,4863.73,16507.37,12,670.9,1,2,1375.6141666666665,0.28283111189115256,False,False,True,False,False,True,False,False,False,True
30.9,11168.93,18868.3,48,464.1,3,1,393.08958333333334,0.03519491867004128,False,True,False,False,False,False,False,False,False,True
39.5,6052.86,22900.17,36,467.3,2,0,636.1158333333333,0.10509343224234478,True,False,False,False,False,False,False,False,False,True
48.6,6712.43,3036.19,48,726.1,3,0,63.25395833333334,0.009423406760159774,False,False,True,False,False,False,False,False,False,True
36.2,4317.07,32782.8,36,546.6,4,0,910.6333333333334,0.21093781922089644,False,True,False,False,False,False,False,False,False,True
42.0,5438.95,24028.45,24,633.6,3,0,1001.1854166666667,0.18407696611035165,True,False,False,False,False,False,False,False,False,True
39.2,1860.2,13846.02,36,557.3,5,3,384.6116666666667,0.20675823277017757,False,False,False,False,True,False,False,True,False,False
35.8,4219.96,26621.79,24,625.9,3,2,1109.24125,0.2628558676791821,False,False,False,False,False,True,False,True,False,False
34.0,2167.3,7287.55,60,623.3,1,0,121.45916666666668,0.05604169524581262,False,False,False,False,False,True,False,False,False,True
37.7,4264.07,8174.58,60,347.0,3,2,136.243,0.12949295926816135,True,False,False,False,False,False,False,False,False,False
40.5,7471.61,19590.43,12,593.4,2,0,1632.5358333333334,0.21849853393690893,False,True,False,False,False,True,False,True,False,False
40.1,2822.83,5744.2,36,503.4,0,1,159.5611111111111,0.056525228421781974,True,False,False,False,False,True,False,False,False,True
28.7,1768.28,8746.89,36,562.8,4,0,242.96916666666664,0.13740423761656767,False,False,False,True,True,False,False,False,False,True
53.6,1436.08,26869.52,24,519.6,3,1,1119.5633333333333,0.7795967672673986,True,False,False,False,True,False,False,False,True,False
25.9,7168.13,15279.81,24,587.6,1,2,636.6587499999999,0.08881796913725341,True,False,False,False,False,True,False,False,False,True
27.7,3158.52,17151.29,60,566.7,0,0,285.8548333333334,0.09050277738570774,True,False,False,False,False,False,False,True,False,False
40.2,4264.07,14589.21,12,670.9,2,0,1215.7675,0.12949295926816135,False,False,False,False,True,False,False,True,False,False
30.3,1641.32,7844.85,48,501.0,2,0,163.43437500000002,0.0995749604003183,True,False,False,False,False,False,False,True,False,False
24.2,1478.15,9099.3,60,671.0,1,1,151.655,0.10259784120286952,True,False,False,False,False,False,False,False,True,False
51.7,4721.21,10643.03,24,829.2,0,0,443.45958333333334,0.09392922204139217,True,False,False,False,False,True,False,False,False,True
34.8,7447.06,27808.13,12,810.4,2,1,2317.3441666666668,0.3111757074006265,False,False,False,True,False,False,False,True,False,False
34.6,4231.99,25678.72,12,645.1,4,2,2139.8933333333334,0.5056470663392075,False,False,True,False,True,False,False,False,True,False
55.3,2063.31,20818.19,48,565.1,4,3,433.71229166666666,0.2102021943210883,False,False,False,False,False,False,False,True,False,False
52.5,11650.74,7175.51,12,571.2,2,1,597.9591666666666,0.05132370700517131,True,False,False,False,False,False,False,True,False,False
26.3,7350.06,20987.21,36,737.0,2,0,582.9780555555556,0.07931609466621968,True,False,False,False,True,False,False,True,False,False
19.8,9380.6,11861.07,36,553.0,3,0,329.47416666666663,0.03512293097621019,False,False,False,True,False,False,False,False,False,True
29.9,2200.52,11869.65,36,659.7,3,0,329.7125,0.14983390221477694,True,False,False,False,False,True,False,True,False,False
38.7,6691.78,29345.45,12,729.8,2,0,2445.454166666667,0.3654415062976147,False,False,False,False,False,True,False,False,False,True
34.2,10289.85,16159.4,12,452.4,6,2,1346.6166666666666,0.1308684446671217,False,False,False,True,False,False,False,False,False,True
62.0,2502.2,3252.34,48,619.2,4,1,67.75708333333334,0.027079003701759773,False,False,False,False,False,False,False,True,False,False
49.3,4480.42,6639.11,36,559.7,0,1,184.41972222222222,0.041161257607681793,True,False,False,False,False,False,False,False,False,True
30.7,6331.46,19557.14,36,494.1,2,2,543.2538888888889,0.0858023091089363,False,False,True,False,False,False,False,False,True,False
52.8,2848.67,17891.26,36,443.3,2,0,496.9794444444444,0.17446016656890503,False,False,False,False,False,False,False,False,False,True
42.5,8535.65,20665.9,24,565.5,0,0,861.0791666666668,0.10088032729292597,True,False,False,False,False,True,False,False,False,True
33.1,14789.36,6747.57,12,856.7,0,2,562.2975,0.0380204078891714,True,False,False,False,False,False,False,True,False,False
38.1,5045.69,33075.74,36,363.6,2,0,918.7705555555555,0.1820901707664668,False,False,False,False,False,True,False,False,False,True
25.2,3148.03,22112.23,12,485.5,2,1,1842.6858333333332,0.5853457011146259,True,False,False,False,True,False,False,False,False,True
40.2,3773.09,29800.22,36,692.4,5,0,827.7838888888889,0.21939150316980877,True,False,False,False,False,False,False,False,False,True
30.5,4498.59,34064.47,36,806.8,5,0,946.2352777777778,0.21034041236795833,True,False,False,False,True,False,False,False,True,False
40.6,4746.97,28830.69,48,792.3,1,2,600.639375,0.12653110799829972,False,True,False,False,False,True,False,False,False,True
38.7,1780.8,17675.55,24,584.9,1,0,736.4812499999999,0.41356763581779177,True,False,False,False,False,False,False,False,False,True
44.8,12364.01,16125.58,24,464.2,1,0,671.8991666666667,0.05434314321350721,True,False,False,False,False,False,True,True,False,False
29.4,5737.18,18445.61,36,724.9,4,2,512.3780555555555,0.08930834567896982,True,False,False,False,False,True,False,False,True,False
47.7,4361.97,34088.06,60,640.6,4,1,568.1343333333333,0.13024718923579515,False,False,True,False,False,True,False,True,False,False
38.6,5035.71,26998.39,60,474.0,2,1,449.97316666666666,0.08935644939305523,True,False,False,False,True,False,False,False,False,True
40.6,2852.26,12545.12,36,655.9,3,1,348.47555555555556,0.12217524150456238,False,False,False,True,False,True,False,False,False,False
38.7,1958.06,22394.74,48,661.6,2,1,466.55708333333337,0.23827517080711605,True,False,False,False,False,True,False,False,False,True
32.4,8976.83,13209.39,24,699.4,1,1,550.39125,0.06131242870666769,False,False,False,False,False,True,False,True,False,False
25.3,7416.2,30145.93,24,759.5,0,0,1256.0804166666667,0.16936981405207097,False,False,False,False,False,True,False,True,False,False
30.7,1811.18,31450.06,12,523.4,6,1,2620.8383333333336,1.4470336017750844,False,False,False,False,False,True,False,False,False,True
46.4,1688.98,5709.36,48,681.0,2,1,118.945,0.0704241609111762,True,False,False,False,False,False,False,False,True,False
45.4,2522.59,17620.69,36,815.6,1,1,489.46361111111105,0.19403216898932815,True,False,False,False,False,True,False,False,True,False
29.2,5262.9,24720.9,12,399.5,2,1,2060.0750000000003,0.3914334294943218,False,False,False,False,False,True,False,False,True,False
52.2,2316.14,20779.42,24,858.5,3,0,865.8091666666666,0.3738155564553572,True,False,False,False,False,False,False,False,False,True
36.2,5062.98,8691.38,48,469.6,2,1,181.07041666666666,0.035763604894554324,False,False,False,False,False,True,False,False,True,False
36.3,3186.09,22062.59,48,614.5,0,2,459.63729166666667,0.14426374968190764,False,False,True,False,False,True,False,False,False,True
37.3,20250.91,13679.61,24,567.5,1,3,569.98375,0.028146080828888143,True,False,False,False,False,True,False,False,False,True
23.3,2770.93,21443.63,48,602.6,2,2,446.7422916666667,0.16122467548960814,False,False,False,False,True,False,False,True,False,False
59.0,1855.64,33915.0,60,504.7,2,0,565.25,0.30461188428460323,True,False,False,False,False,True,False,False,True,False
42.8,3571.68,10835.8,12,695.2,1,6,902.9833333333332,0.25281753427103154,True,False,False,False,False,True,False,False,False,True
52.3,5110.46,33252.04,24,640.7,4,1,1385.5016666666668,0.2711109496905479,True,False,False,False,False,False,False,False,False,True
37.3,6303.64,13022.02,60,629.6,0,1,217.03366666666668,0.03442989547664012,False,False,False,False,False,True,False,True,False,False
27.1,3099.37,23283.8,60,638.3,5,0,388.06333333333333,0.1252071653533659,False,False,True,False,False,True,False,False,False,True
38.7,1906.71,23783.94,24,562.8,2,1,990.9975,0.5197421185196379,False,False,True,False,False,True,False,False,False,True
37.5,8719.2,5695.11,48,594.4,5,0,118.648125,0.013607684749050731,False,False,True,False,False,True,False,True,False,False
32.3,2676.94,24782.98,24,482.3,4,0,1032.6241666666667,0.38574796701053704,False,False,False,False,False,False,False,False,False,True
30.1,1597.13,3501.64,24,407.2,3,1,145.90166666666667,0.09135240447123441,True,False,False,False,False,False,False,False,False,True
32.1,6055.45,12830.66,60,896.3,2,1,213.84433333333334,0.035314358632337776,False,False,False,False,False,True,False,False,False,True
26.6,24747.21,28060.08,60,655.9,0,0,467.668,0.0188978070582915,True,False,False,False,False,False,False,True,False,False
42.3,4264.07,15407.07,36,541.0,2,1,427.97416666666663,0.12949295926816135,True,False,False,False,False,True,False,False,False,True
42.7,2175.35,7785.62,24,679.4,4,1,324.4008333333333,0.14912581048662293,False,False,True,False,False,True,False,False,False,True
43.8,12236.65,10866.04,24,474.7,2,0,452.7516666666667,0.03699964175625439,True,False,False,False,False,False,False,True,False,False
41.8,9093.16,19253.31,12,501.6,0,1,1604.4425,0.1764449870271226,False,True,False,False,False,False,False,True,False,False
24.2,2232.72,20294.01,12,752.1,6,1,1691.1674999999998,0.7574471910609157,False,False,False,True,True,False,False,False,False,True
49.8,1890.54,5923.8,36,605.2,3,2,164.55,0.08703862342484887,True,False,False,False,False,True,False,True,False,False
67.8,4264.07,26042.65,12,623.3,1,1,2170.2208333333333,0.12949295926816135,False,False,True,False,False,False,False,False,False,True
37.6,2536.9,13929.12,12,610.8,3,1,1160.76,0.4575505520219537,True,False,False,False,False,False,False,True,False,False
48.2,2405.57,8038.12,36,467.6,4,0,223.2811111111111,0.09281837991948988,False,False,False,False,False,True,False,True,False,False
34.0,2761.68,22196.03,12,591.2,2,0,1849.6691666666666,0.6697623040935385,False,False,True,False,False,False,False,False,False,True
47.4,6403.07,3543.65,36,519.1,3,0,98.43472222222222,0.015373051062770158,True,False,False,False,False,False,False,False,False,False
41.2,3147.19,32824.54,12,808.0,2,1,2735.3783333333336,0.8691494077706905,False,False,True,False,False,False,False,True,False,False
35.3,1456.68,33728.54,12,481.5,2,2,2810.7116666666666,1.929532668376953,True,False,False,False,False,False,False,False,False,False
40.9,2813.28,25305.53,24,153.0,3,1,1054.3970833333333,0.3747927968724781,False,False,False,True,False,True,False,False,False,True
40.6,2315.08,21451.63,36,673.9,5,2,595.8786111111111,0.2573900722813943,True,False,False,False,False,True,False,False,False,True
60.6,2897.98,33784.2,24,542.3,3,1,1407.675,0.48574351622252904,True,False,False,False,False,False,False,True,False,False
45.7,3554.76,33223.73,48,645.3,0,0,692.1610416666667,0.19471385964721333,True,False,False,False,False,False,False,True,False,False
31.0,2794.32,23481.96,36,731.2,2,1,652.2766666666666,0.2334294799208293,False,False,False,False,False,False,False,False,False,True
40.1,4628.95,30271.04,24,839.5,2,1,1261.2933333333333,0.2724793593814018,False,False,False,False,False,True,False,True,False,False
39.5,3401.57,2248.86,48,686.6,4,1,46.85125,0.013773419292346123,True,False,False,False,False,False,False,False,False,True
42.2,1973.29,15052.06,12,736.2,0,0,1254.3383333333334,0.6356583811688853,True,False,False,False,False,False,False,False,False,True
38.5,7834.79,29522.23,24,709.9,2,0,1230.0929166666667,0.15700394204524018,False,True,False,False,True,False,False,False,False,True
37.3,10828.29,6608.07,12,847.8,7,0,550.6725,0.05085498259572381,True,False,False,False,False,True,False,False,False,True
52.7,2258.9,32517.94,36,573.7,1,0,903.276111111111,0.3998743225075779,False,False,True,False,False,True,False,False,True,False
41.4,2207.13,28010.77,48,687.5,4,2,583.5577083333334,0.2643966171858328,True,False,False,False,True,False,False,False,False,True
52.9,5684.74,20939.28,12,677.5,3,1,1744.9399999999998,0.3069515926727492,False,False,False,False,False,True,False,False,False,True
26.0,4264.07,24478.84,24,776.1,6,0,1019.9516666666667,0.12949295926816135,False,False,False,False,False,False,False,True,False,False
41.0,3710.46,14709.64,36,546.9,1,1,408.6011111111111,0.11012141621521238,True,False,False,False,True,False,False,True,False,False
25.7,4264.07,20898.13,24,309.6,4,1,870.7554166666667,0.12949295926816135,False,True,False,False,False,True,False,True,False,False
32.5,3515.11,25836.43,24,674.6,3,2,1076.5179166666667,0.30625440273679133,True,False,False,False,True,False,False,True,False,False
26.4,6381.86,30427.78,36,574.7,1,2,845.2161111111111,0.13244040292120277,False,True,False,False,False,False,False,True,False,False
35.4,6104.39,17984.15,36,742.4,4,1,499.55972222222226,0.08183614110564051,True,False,False,False,False,False,False,True,False,False
54.5,5105.06,7288.8,24,623.3,1,3,303.7,0.05948999608331734,True,False,False,False,False,True,False,True,False,False
40.7,9286.02,34581.41,12,711.5,1,1,2881.784166666667,0.3103357696368637,True,False,False,False,False,False,False,True,False,False
50.1,12684.63,14163.03,48,637.5,9,0,295.063125,0.023261468782880174,True,False,False,False,False,False,False,False,False,True
42.1,2338.36,23653.34,24,570.5,2,0,985.5558333333333,0.42147309615226153,False,True,False,False,False,True,False,False,False,True
39.6,6549.11,12710.62,24,493.4,2,2,529.6091666666667,0.08086734928226787,True,False,False,False,False,False,False,True,False,False
27.3,4760.89,25122.19,24,818.9,2,0,1046.7579166666667,0.21986601548618148,True,False,False,False,False,False,False,True,False,False
53.0,2395.65,3488.6,48,377.8,3,0,72.67916666666666,0.030337973561783613,False,False,False,False,False,True,False,False,False,True
60.6,6554.57,6872.24,36,691.2,2,0,190.89555555555555,0.029124039450996047,False,False,False,False,False,False,False,False,False,True
30.5,4524.06,18731.1,24,797.6,2,2,780.4625,0.17251373727909503,True,False,False,False,True,False,False,False,True,False
35.0,4264.07,31893.4,48,499.5,3,1,664.4458333333333,0.12949295926816135,True,False,False,False,False,False,False,False,False,True
35.9,5341.11,5649.86,48,465.4,1,0,117.70541666666666,0.02203763196157547,True,False,False,False,False,True,False,True,False,False
40.7,8546.4,19823.55,48,812.5,2,2,412.99062499999997,0.048323343690532455,False,False,False,True,False,True,False,True,False,False
25.9,2990.73,20587.74,24,742.0,2,1,857.8225000000001,0.2868271282033914,False,False,False,False,False,True,False,False,False,True
48.1,5993.83,9381.28,48,662.9,3,0,195.44333333333336,0.0326074201315785,True,False,False,False,False,False,False,True,False,False
27.1,8143.44,5956.23,12,568.1,3,0,496.35249999999996,0.060951207277328494,True,False,False,False,False,False,False,False,False,True
27.3,15527.02,25349.26,36,660.2,3,0,704.146111111111,0.045349726519165544,False,False,False,True,False,False,False,True,False,False
31.6,3845.45,15588.23,24,506.3,3,0,649.5095833333334,0.16890340054981845,False,False,False,False,False,False,False,False,False,True
38.7,3138.99,32052.37,60,623.3,2,0,534.2061666666666,0.17018409264280093,False,False,True,False,False,True,False,False,False,True
23.0,3284.85,24909.65,12,440.4,5,0,2075.804166666667,0.6319327093618703,True,False,False,False,False,True,False,True,False,False
51.9,1752.23,6372.47,48,593.6,1,1,132.75979166666667,0.07576618988888717,False,False,False,False,False,True,False,False,False,True
31.9,3012.37,15900.58,48,623.3,4,1,331.26208333333335,0.10996726239926062,True,False,False,False,True,False,False,False,False,False
52.5,3642.08,7187.02,12,760.2,2,0,598.9183333333334,0.16444403519112513,True,False,False,False,False,True,False,True,False,False
43.6,7402.68,2235.29,48,465.5,1,0,46.56854166666667,0.006290767884571397,True,False,False,False,True,False,False,False,False,True
36.7,6083.82,18663.71,24,671.1,3,0,777.6545833333333,0.1278234040545413,True,False,False,False,False,True,False,True,False,False
39.9,4093.69,26803.48,36,623.3,2,0,744.5411111111111,0.18187530303768923,True,False,False,False,False,False,False,True,False,False
49.3,20556.09,22992.51,36,832.7,3,0,638.6808333333333,0.03107015162040212,False,False,False,False,False,False,False,False,True,False
46.1,5154.83,13959.55,48,525.2,2,0,290.82395833333334,0.05641775922176983,False,False,False,False,True,False,False,False,True,False
34.0,3797.79,6033.73,60,613.2,2,1,100.56216666666666,0.026479127703710678,True,False,False,False,False,False,False,True,False,False
20.9,4532.23,9587.53,24,646.4,3,1,399.4804166666667,0.08814213219215385,True,False,False,False,False,False,False,False,False,True
48.9,4264.07,26163.18,24,686.9,2,2,1090.1325,0.12949295926816135,True,False,False,False,False,True,False,True,False,False
50.8,5208.32,7216.02,36,623.3,4,1,200.44500000000002,0.038485538449086205,True,False,False,False,False,True,False,True,False,False
38.4,12769.11,4760.89,36,871.8,1,2,132.24694444444447,0.010356786364975836,False,False,False,False,False,False,False,False,True,False
34.3,6803.03,5952.69,48,454.6,1,2,124.01437499999999,0.018229285306357187,True,False,False,False,False,False,False,False,False,True
28.6,5218.61,9987.32,36,613.1,0,0,277.42555555555555,0.05316081389947657,True,False,False,False,False,True,False,True,False,False
33.0,5584.44,27861.23,48,612.6,3,0,580.4422916666666,0.10393921156414512,False,True,False,False,False,False,False,False,False,True
38.7,2802.63,9438.27,24,637.7,1,0,393.26125,0.14031864662720855,False,False,True,False,False,False,True,True,False,False
29.2,4344.66,21090.89,12,864.5,2,0,1757.5741666666665,0.40453664098486425,True,False,False,False,False,True,False,False,False,True
39.5,11893.9,23873.64,24,838.5,0,1,994.735,0.0836340476348094,False,False,True,False,False,False,False,True,False,False
40.5,15595.71,24230.86,36,600.0,3,0,673.0794444444444,0.04315798665228224,True,False,False,False,False,True,False,True,False,False
35.0,5948.84,15055.38,24,436.8,2,1,627.3075,0.10545039015093634,True,False,False,False,False,True,False,False,False,True
38.7,2172.99,33980.85,36,623.3,3,1,943.9124999999999,0.434384187527857,False,False,False,False,True,False,False,True,False,False
32.0,18553.36,27052.36,12,623.3,2,0,2254.3633333333332,0.12150701178213882,True,False,False,False,True,False,False,False,False,True
19.5,10454.54,28842.71,12,561.3,1,0,2403.5591666666664,0.22990577915122123,True,False,False,False,False,False,False,True,False,False
42.5,14366.99,16274.63,36,623.3,1,0,452.0730555555555,0.0314660938192965,False,False,False,True,False,True,False,False,False,True
35.0,4518.46,2721.1,48,608.5,2,0,56.68958333333333,0.01254621778390672,True,False,False,False,False,True,False,True,False,False
67.0,4932.67,31973.52,36,630.5,1,0,888.1533333333333,0.18005529085318508,False,False,True,False,False,True,False,True,False,False
42.3,2870.39,14353.12,12,838.4,4,1,1196.0933333333335,0.41670063272458696,False,False,True,False,False,True,False,False,False,True
28.8,5427.67,3297.54,36,538.2,1,0,91.59833333333333,0.01687617949591105,True,False,False,False,False,False,False,False,False,True
54.3,15259.75,32867.61,60,752.1,1,0,547.7935,0.03589793408417705,True,False,False,False,False,True,False,True,False,False
27.2,2266.06,22921.12,60,468.1,1,4,382.01866666666666,0.16858276699683106,False,False,False,False,False,False,True,False,True,False
24.9,4641.73,5486.21,48,688.0,2,0,114.29604166666667,0.024623586770542626,True,False,False,False,False,True,False,False,False,True
33.2,2082.47,19538.43,60,510.8,0,1,325.64050000000003,0.15637223990563015,True,False,False,False,False,False,False,True,False,False
29.2,2555.1,5276.68,60,750.5,2,3,87.94466666666668,0.03441926590836915,True,False,False,False,False,False,False,True,False,False
22.3,3199.64,32419.33,60,710.1,3,1,540.3221666666667,0.16886967439398493,False,False,False,False,False,False,False,False,False,True
36.4,2760.34,20335.95,60,695.7,3,1,338.9325,0.12278650411620848,True,False,False,False,True,False,False,True,False,False
22.0,3047.99,33607.84,36,528.7,5,0,933.551111111111,0.30628417680119335,True,False,False,False,False,True,False,False,False,True
48.9,4193.47,7361.81,36,640.8,4,1,204.49472222222224,0.048765037483175476,False,False,False,False,False,False,False,True,False,False
30.9,3263.71,31017.61,24,662.4,3,0,1292.4004166666666,0.39599119183590287,True,False,False,False,False,False,False,True,False,False
65.8,1573.73,8831.03,36,623.3,7,0,245.3063888888889,0.15587577750321283,True,False,False,False,False,True,False,False,False,True
39.2,7934.31,5578.64,24,752.7,0,1,232.44333333333336,0.029295973189902288,False,False,False,False,False,True,False,False,False,True
48.9,7601.04,11624.56,24,765.6,1,0,484.3566666666666,0.0637224203568778,False,False,False,False,False,True,False,True,False,False
23.2,1553.94,10822.14,24,575.7,2,0,450.92249999999996,0.2901801209172804,False,False,False,True,True,False,False,False,False,True
33.8,6209.27,12747.0,12,623.3,2,2,1062.25,0.171074860376381,True,False,False,False,False,True,False,True,False,False
44.8,11978.22,4692.52,36,755.5,2,0,130.3477777777778,0.010882065755091921,False,True,False,False,False,False,False,True,False,False
32.1,11491.29,18513.84,36,700.2,3,2,514.2733333333333,0.044753316023335946,False,False,False,False,False,True,False,False,True,False
41.2,1736.12,31805.82,36,578.1,3,0,883.495,0.5088905115493716,False,False,False,False,False,True,False,False,False,False
35.9,2364.03,2692.44,36,537.1,1,2,74.79,0.03163665422335311,False,False,False,False,False,True,False,True,False,False
26.6,7264.96,29484.68,24,393.2,0,1,1228.5283333333334,0.16910324786954106,True,False,False,False,False,False,False,True,False,False
37.4,7881.55,8745.32,36,623.3,5,1,242.92555555555555,0.030822053434582667,True,False,False,False,False,False,False,False,False,True
52.0,3904.35,17693.81,48,668.9,2,1,368.6210416666667,0.094412908863841,False,False,False,False,False,False,False,False,False,True
30.3,10792.14,17986.04,48,631.2,2,0,374.7091666666667,0.034720562031206145,False,False,False,False,False,True,False,True,False,False
38.2,4826.27,17134.74,12,623.3,4,0,1427.8950000000002,0.2958589132065572,True,False,False,False,False,True,False,True,False,False
39.5,3501.34,17450.07,36,748.3,2,2,484.72416666666663,0.13843961605621574,False,False,False,True,False,True,False,True,False,False
34.3,2958.57,13547.64,36,605.0,4,0,376.3233333333333,0.12719771107709338,True,False,False,False,False,False,False,False,False,True
21.6,3033.35,9194.54,48,674.9,4,0,191.55291666666668,0.0631489660062891,True,False,False,False,False,False,False,False,True,False
38.7,4785.52,12134.98,36,646.7,2,1,337.0827777777778,0.07043806672491121,False,True,False,False,False,False,False,False,False,True
32.7,10196.21,7212.23,12,765.8,3,1,601.0191666666666,0.05894534989738473,True,False,False,False,False,True,False,True,False,False
39.8,1457.84,16368.12,36,545.3,4,0,454.67,0.31187921643061506,False,True,False,False,False,True,False,False,False,True
31.1,2268.65,8353.65,24,626.7,1,1,348.06874999999997,0.15342549466235206,False,True,False,False,False,False,False,False,False,False
38.7,4394.16,27612.29,48,599.2,1,1,575.2560416666666,0.13091376744532038,False,False,False,True,True,False,False,False,False,True
34.7,19999.81,21203.93,36,539.6,1,1,588.9980555555555,0.02945018253978681,False,False,False,False,False,False,False,False,False,True
30.8,7334.85,27952.68,24,598.0,2,0,1164.695,0.15878920474339733,False,False,False,False,True,False,False,False,False,True
34.3,13779.0,22653.58,48,698.0,1,1,471.94958333333335,0.03425136678937656,False,False,False,False,False,False,False,True,False,False
43.3,1702.95,15364.9,48,662.1,1,1,320.1020833333333,0.18796916025346705,False,True,False,False,False,True,False,True,False,False
40.7,4264.07,26190.05,24,510.3,3,0,1091.2520833333333,0.12949295926816135,True,False,False,False,False,False,False,False,False,True
34.7,4592.16,21182.33,12,519.2,3,2,1765.194166666667,0.3843930008585801,True,False,False,False,True,False,False,False,False,False
19.4,1730.37,28233.38,12,703.7,3,3,2352.7816666666668,1.3596985922488722,False,False,False,False,False,True,False,True,False,False
60.1,5020.15,7489.97,12,626.2,5,0,624.1641666666667,0.12433177602727986,True,False,False,False,True,False,False,False,False,True
42.5,2435.73,33600.94,24,485.1,2,1,1400.0391666666667,0.5747924281093316,False,True,False,False,False,True,False,False,False,True
40.3,29806.72,22616.4,60,433.1,1,0,376.94,0.012646141536993623,True,False,False,False,True,False,False,False,False,True
38.7,1434.16,28067.09,12,564.3,3,0,2338.9241666666667,1.6308669537276155,False,False,False,False,False,False,False,True,False,False
44.0,10094.18,16870.49,36,565.0,3,0,468.62472222222226,0.04642523927233018,False,False,True,False,True,False,False,False,True,False
49.4,20986.08,10111.53,24,690.3,5,0,421.31375,0.020075866946053827,False,False,True,False,False,True,False,False,False,True
36.4,4552.46,9838.26,12,539.5,3,1,819.855,0.1800905440572997,False,False,False,False,False,False,False,False,False,True
38.1,17046.12,23893.66,12,673.5,4,0,1991.1383333333333,0.11680888860135002,True,False,False,False,False,True,False,True,False,False
47.1,6027.92,25383.92,36,574.4,6,0,705.1088888888888,0.1169738297321714,False,False,False,True,False,True,False,True,False,False
28.5,2741.3,22060.03,36,644.6,2,1,612.7786111111111,0.22353577093924537,True,False,False,False,False,False,False,False,False,True
49.4,6681.55,26922.81,60,617.0,2,0,448.7135,0.06715709668092419,False,False,False,True,True,False,False,True,False,False
30.1,2951.57,21995.0,24,712.3,1,0,916.4583333333334,0.3104985923519846,True,False,False,False,False,True,False,False,False,True
53.1,2948.87,26806.66,48,797.6,3,2,558.4720833333333,0.1893851141079404,True,False,False,False,False,False,False,True,False,False
28.1,2927.75,17174.14,60,484.8,2,1,286.23566666666665,0.09776643008761074,False,False,False,False,False,True,False,True,False,False
46.7,1494.92,19428.62,36,525.3,2,0,539.6838888888889,0.3610118837655326,False,False,False,False,False,True,False,False,False,False
43.3,11948.26,10351.79,12,872.6,2,0,862.6491666666667,0.07219872734144381,True,False,False,False,False,True,False,True,False,False
39.4,4264.07,32128.52,12,475.4,8,1,2677.3766666666666,0.12949295926816135,True,False,False,False,False,False,False,False,False,True
55.5,1492.6,23824.54,36,695.3,3,0,661.7927777777778,0.4433825360739331,True,False,False,False,True,False,False,True,False,False
35.9,1471.71,30008.32,24,842.0,0,0,1250.3466666666666,0.8495876620874968,False,False,False,False,False,True,False,False,True,False
38.7,1510.77,13085.4,12,732.4,1,0,1090.45,0.7217842509330723,True,False,False,False,False,True,False,False,False,True
49.6,13708.81,27767.25,48,483.9,1,0,578.484375,0.04219800074390265,True,False,False,False,False,False,False,True,False,False
